id,dateAdded,dateUpdated,name,brand,manufacturer,categories,primaryCategories,reviews.date,reviews.didPurchase,reviews.doRecommend,reviews.numHelpful,reviews.rating,reviews.title,reviews.text,reviews.username,sentiment,productPrice
syn2-0000082,2024-07-12,2024-07-12,Drakewell Glide S1,Drakewell,Drakewell Computing,Mice; Electronics & Accessories,Computers,2024-06-28,true,false,0,1,Too many issues,First impressions were positive right out of the box. The display has sharp clarity for the price. There are a few rough edges that make it hard to recommend. Would not recommend it at the current price.,simransharma495,negative,49.91
syn2-0000083,2024-04-04,2024-04-04,Nimbus Cast Box Pro,Nimbus,Nimbus Devices,Streaming Devices; Electronics & Accessories,Electronics,2024-04-04,true,true,4,4,Better than expected,The device handles everyday use without any trouble. The display has decent clarity for the price. It does what I need without unnecessary extra fuss. I tested it over multiple days before writing this review.,meeraiyer362,positive,70.82
syn2-0000084,2026-01-28,2026-01-28,Drakewell K6 Mechanical,Drakewell,Drakewell Computing,Keyboards; Electronics & Accessories,Computers,2026-01-05,true,true,1,5,Great purchase,The product arrived in good condition and set up quickly. The sound quality is great for casual use. It does what I need without unnecessary extra fuss. I tested it over multiple days before writing this review.,diyamenon347,positive,69.25
syn2-0000085,2025-05-29,2025-05-29,Sonivo Breeze 2,Sonivo,Sonivo Audio,Headphones; Electronics & Accessories,Electronics,2025-05-29,true,true,3,4,Highly recommended,"Build quality feels solid for the price point. The headphones features are practical and easy to use day to day. Overall, this has been a great purchase. Would recommend it to anyone comparing options in this category.",simranmehta865,positive,106.71
syn2-0000086,2024-12-07,2024-12-07,Halcyon Doorbell X,Halcyon,Halcyon Home,Smart Home; Electronics & Accessories,Electronics,2024-11-30,true,true,1,3,Mixed results,Build quality feels solid for the price point. Setup took only a few minutes and the app worked as expected. It's a reasonable option if you're not looking for premium features. It's worth checking current reviews before deciding.,yashkapoor164,neutral,106.35
syn2-0000087,2023-03-17,2023-03-17,Bindly Page Light,Bindly,Bindly Reading Co.,E-Readers; Electronics & Accessories,Electronics,2023-03-08,true,true,1,4,Very impressed,It integrated easily with the rest of my setup. The sound quality is fine for casual use. The difference compared to my old device is noticeable. I would buy this again without hesitation.,priyaghosh379,positive,94.73
syn2-0000088,2025-06-13,2025-06-13,Nimbus Cast Box Pro,Nimbus,Nimbus Devices,Streaming Devices; Electronics & Accessories,Electronics,2025-06-01,true,true,3,3,Decent but basic,It integrated easily with the rest of my setup. The display has sharp clarity for the price. It's a reasonable option if you're not looking for premium features. It's worth checking current reviews before deciding.,yashbhat400,neutral,73.67
syn2-0000089,2024-11-02,2024-11-02,Halcyon Doorbell X,Halcyon,Halcyon Home,Smart Home; Electronics & Accessories,Electronics,2024-10-12,true,true,3,5,Excellent value,"First impressions were positive right out of the box. The smart home features are practical and easy to use day to day. Overall, this has been a great purchase. I tested it over multiple days before writing this review.",arjunsaha625,positive,109.24
syn2-0000090,2023-03-05,2023-03-05,Drakewell Glide S1,Drakewell,Drakewell Computing,Mice; Electronics & Accessories,Computers,2023-03-01,true,false,0,2,Not worth the price,Build quality feels solid for the price point. The sound quality is surprisingly good for casual use. It has not held up as well as I had hoped after regular use. I'm considering returning it if things don't improve.,rohanpillai687,negative,36.20
syn2-0000091,2025-03-26,2025-03-26,Nimbus Cast Box Pro,Nimbus,Nimbus Devices,Streaming Devices; Electronics & Accessories,Electronics,2025-03-16,false,true,0,3,Does the job,First impressions were positive right out of the box. Setup took only a few minutes and the app worked as expected. It's a reasonable option if you're not looking for premium features. I would suggest comparing a few options first.,zararoy810,neutral,89.74
syn2-0000092,2024-02-14,2024-02-14,Bindly Page Glow HD,Bindly,Bindly Reading Co.,E-Readers; Electronics & Accessories,Electronics,2024-02-11,true,true,1,4,Great purchase,The design is compact and looks good on a shelf or desk. The display has impressive clarity for the price. The difference compared to my old device is noticeable. My household uses it almost every day.,yashsaha620,positive,125.76
syn2-0000093,2023-10-12,2023-10-12,Lumacore View 25,Lumacore,Lumacore Display,Monitors; Electronics & Accessories,Computers,2023-10-05,true,false,2,1,Frustrating to use,It integrated easily with the rest of my setup. Battery life has been excellent for my usage pattern. There are a few rough edges that make it hard to recommend. Would not recommend it at the current price.,vikramchopra520,negative,173.07
syn2-0000094,2023-06-01,2023-06-01,Gridlynx Smart Plug 4-Pack,Gridlynx,Gridlynx Systems,Smart Home; Electronics & Accessories,Electronics,2023-05-28,true,false,3,1,Not worth the price,The product arrived in good condition and set up quickly. Setup took only a few minutes and the app worked as expected. The experience has been frustrating and inconsistent. I would not buy this model again.,diyakapoor411,negative,25.65
syn2-0000095,2024-04-06,2024-04-06,Nimbus Cast Stick,Nimbus,Nimbus Devices,Streaming Devices; Electronics & Accessories,Electronics,2024-03-26,true,false,0,2,Would not recommend,Build quality feels solid for the price point. Battery life has been about what I expected for my usage pattern. I ran into more issues than I expected for this price. I would not buy this model again.,zaradas445,negative,43.80
syn2-0000096,2023-03-26,2023-03-26,Gridlynx Smart Plug 4-Pack,Gridlynx,Gridlynx Systems,Smart Home; Electronics & Accessories,Electronics,2023-03-26,true,true,1,5,Happy with it,The device handles everyday use without any trouble. The sound quality is surprisingly good for casual use. It exceeded my expectations for something in this price range. Would recommend it to anyone comparing options in this category.,riyarao174,positive,30.89
syn2-0000097,2025-06-19,2025-06-19,Drakewell Glide S1,Drakewell,Drakewell Computing,Mice; Electronics & Accessories,Computers,2025-06-06,true,true,5,4,Excellent value,The design is compact and looks good on a shelf or desk. The display has decent clarity for the price. I've been happy with it after a few weeks of regular use. I tested it over multiple days before writing this review.,nishasharma577,positive,35.96
syn2-0000098,2024-05-22,2024-05-22,Bindly Page Light,Bindly,Bindly Reading Co.,E-Readers; Electronics & Accessories,Electronics,2024-05-18,false,true,1,5,Solid product,The product arrived in good condition and set up quickly. The display has decent clarity for the price. It does what I need without unnecessary extra fuss. Would recommend it to anyone comparing options in this category.,vikramroy609,positive,90.88
syn2-0000099,2025-11-01,2025-11-01,Echofield Hub One,Echofield,Echofield Labs,Smart Speakers; Electronics & Accessories,Electronics,2025-10-18,true,false,0,1,Not worth the price,First impressions were positive right out of the box. Setup took only a few minutes and the app worked as expected. The experience has been frustrating and inconsistent. I'm considering returning it if things don't improve.,kabirmehta844,negative,84.34
syn2-0000100,2025-01-19,2025-01-19,Echofield Hub One,Echofield,Echofield Labs,Smart Speakers; Electronics & Accessories,Electronics,2025-01-18,true,true,1,4,Very impressed,It integrated easily with the rest of my setup. The display has decent clarity for the price. It does what I need without unnecessary extra fuss. I would buy this again without hesitation.,nishabhat474,positive,96.40
syn2-0000101,2026-05-18,2026-05-18,Lumacore View 25,Lumacore,Lumacore Display,Monitors; Electronics & Accessories,Computers,2026-05-02,true,true,1,4,Very impressed,It integrated easily with the rest of my setup. The sound quality is underwhelming for casual use. I've been happy with it after a few weeks of regular use. I would buy this again without hesitation.,yashmishra731,positive,171.40
syn2-0000102,2026-04-30,2026-04-30,Sonivo Breeze 2,Sonivo,Sonivo Audio,Headphones; Electronics & Accessories,Electronics,2026-04-20,true,true,4,5,Excellent value,"Build quality feels solid for the price point. It connects reliably and hasn't dropped a connection so far. Overall, this has been a great purchase. Would recommend it to anyone comparing options in this category.",tanyamenon691,positive,116.01
syn2-0000103,2026-04-10,2026-04-10,Orbiton Tab Mini 8,Orbiton,Orbiton Devices,Tablets; Electronics & Accessories,Electronics,2026-03-26,true,true,0,5,Happy with it,The device handles everyday use without any trouble. Battery life has been excellent for my usage pattern. It does what I need without unnecessary extra fuss. My household uses it almost every day.,nehagupta520,positive,150.09
syn2-0000104,2025-08-23,2025-08-23,Gridlynx Light Strip Pro,Gridlynx,Gridlynx Systems,Smart Home; Electronics & Accessories,Electronics,2025-07-31,true,true,17,3,Average experience,"It integrated easily with the rest of my setup. The sound quality is surprisingly good for casual use. I have not found a major deal-breaker, but nothing wows me either. It's worth checking current reviews before deciding.",simranmehta724,neutral,38.78
syn2-0000105,2024-07-25,2024-07-25,Lumacore View 28Q,Lumacore,Lumacore Display,Monitors; Electronics & Accessories,Computers,2024-07-08,true,true,3,5,Very impressed,"Build quality feels solid for the price point. The sound quality is underwhelming for casual use. Overall, this has been a great purchase. Would recommend it to anyone comparing options in this category.",arjunsaha891,positive,263.98
syn2-0000106,2023-03-28,2023-03-28,Sonivo Breeze 2,Sonivo,Sonivo Audio,Headphones; Electronics & Accessories,Electronics,2023-03-19,true,false,1,1,Not worth the price,The design is compact and looks good on a shelf or desk. The sound quality is underwhelming for casual use. It has not held up as well as I had hoped after regular use. I would not buy this model again.,aaravdas858,negative,131.82
syn2-0000107,2023-04-14,2023-04-14,Lumacore View 28Q,Lumacore,Lumacore Display,Monitors; Electronics & Accessories,Computers,2023-03-24,true,false,0,1,Frustrating to use,Build quality feels solid for the price point. It connects reliably and hasn't dropped a connection so far. The experience has been frustrating and inconsistent. Would not recommend it at the current price.,yashreddy768,negative,274.67
syn2-0000108,2025-09-04,2025-09-04,Bindly Page Glow HD,Bindly,Bindly Reading Co.,E-Readers; Electronics & Accessories,Electronics,2025-08-15,true,true,6,5,Great purchase,The design is compact and looks good on a shelf or desk. Setup took only a few minutes and the app worked as expected. It does what I need without unnecessary extra fuss. My household uses it almost every day.,priyamishra906,positive,138.78
syn2-0000109,2023-03-18,2023-03-18,Sonivo Breeze 2,Sonivo,Sonivo Audio,Headphones; Electronics & Accessories,Electronics,2023-03-18,true,true,1,4,Happy with it,It integrated easily with the rest of my setup. Setup took only a few minutes and the app worked as expected. The difference compared to my old device is noticeable. My household uses it almost every day.,aaravghosh266,positive,138.17
